1514806800000,13282.03,13282.03,13250,13250.01,20.30910252
1514806500000,13255.47,13316.18,13255.47,13282.03,7.78621521
1514806200000,13225.01,13264.69,13188,13264.69,64.81910997000006
1514805900000,13227.13,13268.97,13224.06,13224.06,17.614413109999994
1514805600000,13226.1,13267.54,13226.1,13242.08,26.53204387
1514805300000,13286.49,13290.52,13226.1,13226.1,39.752579620000006
1514805000000,13330.27,13330.27,13237,13286.34,58.87051931
1514804700000,13429.99,13429.99,13256.09,13330.27,134.0328946500003
1514804400000,13576.47,13576.48,13429.99,13430,27.299000729999996
1514804100000,13550.15,13576.5,13550.03,13576.48,17.304530339999978
1514803800000,13550.01,13550.02,13536.01,13550.01,14.223593390000001
1514803500000,13565.98,13574.71,13550,13550.02,3.73795043
1514803200000,13525.14,13575,13525.13,13565.98,11.79845759
1514802900000,13551.98,13551.99,13479.04,13525.14,11.38943967
1514802600000,13540,13551.98,13529,13551.97,4.470531480000002
1514802300000,13510.01,13540,13496,13540,6.160079280000003
1514802000000,13544.87,13544.87,13500,13510,8.30000244
1514801700000,13524.63,13545.01,13490,13544.86,12.676787840000003
1514801400000,13539.82,13539.82,13521,13524.64,8.504760159999998
1514801100000,13549.18,13586.05,13505.24,13549.33,13.057411189999993
1514800800000,13596.95,13600.01,13549.07,13549.18,6.17810324
1514800500000,13625.85,13650,13596.94,13596.95,9.538361299999998
1514800200000,13575.09,13625.85,13537.82,13625.85,15.998983449999994
1514799900000,13575.09,13575.09,13575.08,13575.08,10.39233638
1514799600000,13550.18,13575.1,13550.18,13575.09,7.9861305300000005
1514799300000,13522.73,13574.96,13520.16,13550.18,7.635383579999994
1514799000000,13535.84,13536.12,13504.99,13522.42,7.962496399999998
1514798700000,13584.99,13584.99,13535.84,13535.84,20.366619670000002
1514798400000,13580,13585,13579.99,13584.99,10.39331143
1514798100000,13535.54,13580,13535.54,13580,5.51860936
1514797800000,13524.63,13536.52,13524.63,13535.53,8.58033457
1514797500000,13530.69,13530.7,13502.37,13524.64,15.527043380000011
1514797200000,13474.97,13536.18,13459.98,13530.68,18.157571699999995
1514796900000,13459.98,13475,13450,13474.97,10.87378851
1514796600000,13476.99,13476.99,13432,13459.99,36.31412470999996
1514796300000,13453.27,13495.44,13453.26,13495.44,37.02237811000001
1514796000000,13530,13530.01,13453.26,13453.26,69.01798475000005
1514795700000,13500,13534.8,13500,13530,50.695744139999995
1514795400000,13590.01,13618.99,13500,13500,67.35553285999998
1514795100000,13646.6,13675,13590,13590,33.44179516999999
1514794800000,13668,13674.01,13646.59,13646.59,22.64750504
1514794500000,13653.14,13668,13630.61,13668,16.64189889999999
1514794200000,13615,13700,13614.99,13659.63,24.77147665999999
1514793900000,13552.28,13615,13552.27,13614.99,15.570793649999997
1514793600000,13601.29,13601.3,13543.09,13552.27,28.56701009999999
1514793300000,13639.99,13656.35,13600,13601.27,28.365767639999994
1514793000000,13595.02,13664.46,13580.01,13639.99,44.77380239000001
1514792700000,13663.25,13663.25,13585.6,13595.02,56.01738175000001
1514792400000,13736.62,13736.62,13663.16,13663.25,29.137916200000006
1514792100000,13774.52,13774.53,13736.61,13736.62,10.971574990000004
1514791800000,13751.18,13785,13751.17,13774.53,33.992957829999995
1514791500000,13747.98,13790,13747.98,13751.17,29.75942274999999
1514791200000,13710,13750,13710,13747.99,23.657657890000003
1514790900000,13790.03,13836.13,13710,13710,41.78198479999999
1514790600000,13877.43,13889,13790.02,13790.02,78.96975850000001
1514790300000,13816.9,13888.13,13816.89,13888.13,31.684182150000005
1514790000000,13798,13816.79,13797.99,13806,35.7937403
1514789700000,13790.99,13798,13790.02,13797.99,31.33921274999999
1514789400000,13724.13,13800,13713.26,13790.99,72.27872834999997
1514789100000,13696.09,13738.23,13696.09,13724.13,46.175587959999994
1514788800000,13645,13700,13644.99,13696.14,30.28752985999999
1514788500000,13612.72,13645,13612.71,13645,23.862275559999993
1514788200000,13627.01,13642.27,13602.53,13612.72,33.734526169999995
1514787900000,13641.83,13642.27,13610.01,13627,25.167095699999997
1514787600000,13473.09,13642.27,13473.08,13641.84,69.81596827999999
1514787300000,13492.74,13492.74,13460.85,13473.1,38.531048819999995
1514787000000,13484,13495.99,13464.34,13492.74,17.87829805000001
1514786700000,13471.13,13496,13400,13490.75,93.27336450000007
1514786400000,13508.01,13508.01,13461,13471.16,21.86039646
1514786100000,13510,13538.32,13506.63,13508.01,14.36760597
1514785800000,13500.63,13530,13493,13510.01,17.76482402
1514785500000,13526.92,13526.93,13481.99,13500.62,16.86222515
1514785200000,13495.01,13532.17,13462.71,13526.92,32.72885465999999
1514784900000,13526,13546.1,13480.06,13495.02,32.2870262
1514784600000,13530,13585.51,13525,13526,20.161404889999993
1514784300000,13525.71,13530,13481.07,13530,28.240285569999987
1514784000000,13588.96,13588.96,13509,13525.72,23.31632297999999
1514783700000,13489.91,13600,13489.9,13588.95,68.98434141000003
1514783400000,13522,13522,13476.58,13489.91,35.64168579
1514783100000,13583.45,13583.45,13500.01,13522,78.02831235000002
1514782800000,13620,13620,13542.7,13583.44,72.10687526
1514782500000,13629.99,13649,13600.09,13620,43.93973761999999
1514782200000,13600,13630,13599.99,13629.99,37.32886234
1514781900000,13594.72,13600,13594.71,13600,21.70273755
1514781600000,13539.82,13642.33,13539.82,13594.71,78.22465046999997
1514781300000,13517.75,13539.82,13517.74,13539.82,25.523339239999995
1514781000000,13549.37,13550,13517.74,13517.74,49.321661719999994
1514780700000,13478.17,13549.38,13478.17,13549.38,41.492422089999984
1514780400000,13452.29,13478.95,13452.29,13478.94,50.01854542
1514780100000,13422.84,13458.88,13420.03,13452.3,25.186250589999993
1514779800000,13469.96,13469.97,13361.01,13422.85,43.8030593
1514779500000,13469.34,13497.21,13444.88,13469.96,15.710514770000005
1514779200000,13474,13523,13420.69,13469.36,43.02126088000001
1514778900000,13496.87,13496.87,13400.57,13474,60.79171955000007
1514778600000,13584.98,13584.98,13494.98,13496.87,51.502420010000016
1514778300000,13584.97,13584.98,13584.97,13584.97,17.25937428
1514778000000,13551.51,13584.99,13551.5,13584.98,16.62676312
1514777700000,13639.97,13703.9,13551.5,13551.51,69.34449278
1514777400000,13606.78,13703.21,13606.78,13625,85.60179629999999
1514777100000,13570,13639,13569.99,13606.78,58.346532849999996
1514776800000,13543.57,13570,13543.46,13570,68.1133689700001
1514776500000,13485.23,13543.9,13485.23,13541.98,82.50676046999999
1514776200000,13413.62,13485.23,13413.62,13485.23,54.94717897000001
1514775900000,13442,13442,13402.11,13413.63,48.704022310000006
1514775600000,13438,13459.99,13438,13442,17.071061099999994
1514775300000,13450.01,13450.01,13380,13438,52.58783956999997
1514775000000,13447.47,13470,13446,13450.01,22.529680689999996
1514774700000,13395,13450,13394.99,13447.49,24.702425179999988
1514774400000,13347.04,13395,13320.13,13395,34.53738613999999
1514774100000,13404.53,13425,13328.26,13347.04,32.02020817
1514773800000,13370.03,13404.53,13320.01,13404.53,45.650357930000006
1514773500000,13421.43,13423.01,13370.01,13376.39,17.15878856000001
1514773200000,13375.02,13460.95,13370,13421.43,44.88253458999999
1514772900000,13485.01,13485.01,13375,13375.01,62.68163448999998
1514772600000,13416.99,13488.99,13416.99,13485.01,49.83837742000001
1514772300000,13450.01,13472,13380.63,13416.98,39.47864877000001
1514772000000,13345.71,13450.01,13331.18,13450.01,94.50164291
1514771700000,13422.02,13422.02,13332.11,13345.7,150.64925457
1514771400000,13403,13473.2,13402.99,13425.43,65.15568407999996
1514771100000,13459.31,13462.75,13396.1,13403,67.12241288999999
1514770800000,13574.18,13574.18,13407.55,13459.31,217.53721247000016
1514770500000,13559.24,13574.19,13550,13574.18,25.91402204
1514770200000,13620,13623,13557.29,13559.24,34.65904763999999
1514769900000,13624.99,13648.09,13572.37,13620,59.59542462000001
1514769600000,13615.86,13673.99,13601.02,13624.99,56.90010015
1514769300000,13560.01,13615.86,13559.58,13615.86,29.959679259999994
1514769000000,13535.34,13569.34,13520.99,13560.01,38.658150240000005
1514768700000,13628.99,13629,13527,13535.34,34.569017849999994
1514768400000,13588,13649.37,13584.83,13628.99,43.67062832999996
1514768100000,13672.53,13672.53,13536.13,13586.93,120.24303850999999
1514767800000,13703.9,13703.9,13569.69,13672.54,124.78920382000007
1514767500000,13645,13703.9,13644.99,13703.9,51.51623764999999
1514767200000,13699.99,13717.99,13640,13645,64.44810887000003
1514766900000,13699.98,13700,13670,13700,49.55915112000001
1514766600000,13663.12,13730,13663.12,13699.98,53.51340756999996
1514766300000,13662.79,13702.83,13662.79,13663.12,70.63778788000002
1514766000000,13671.43,13683.62,13640.77,13662.8,53.34398322000002
1514765700000,13718.13,13718.14,13650,13671.43,89.30753507000003
1514765400000,13753,13753,13702.85,13718.14,36.64711920999999
1514765100000,13803,13803,13676,13753,207.37608728000012
1514764800000,13863.14,13885.34,13803,13803,53.95522183999994
1514944500000,14888.99,14889,14888.89,14888.9,35.71376771999999
1514944200000,14870,14889,14869.99,14888.99,52.52011695
1514943900000,14848.01,14870,14848.01,14870,33.37041941999999
1514943600000,14820.01,14848.01,14820.01,14848.01,32.80352684
1514943300000,14838.97,14838.98,14816.01,14820.01,50.28177583999998
1514943000000,14873.35,14873.47,14816,14838.97,42.66208370999999
1514942700000,14893.26,14893.26,14870,14873.46,44.97102303
1514942400000,14899.99,14899.99,14893.26,14893.26,84.55317332999999
1514942100000,14893.29,14899.99,14893.29,14899.99,42.334078870000006
1514941800000,14860.34,14893.3,14860.33,14893.3,31.31391059000001
1514941500000,14870.01,14870.01,14860.01,14860.34,24.414524059999987
1514941200000,14885,14885,14870,14870.01,40.53573256
1514940900000,14840.03,14891,14840.03,14885,36.213102670000005
1514940600000,14840.01,14850.01,14840,14840.03,31.912392480000012
1514940300000,14865.89,14879.31,14840,14840,35.66626071999999
1514940000000,14920.01,14920.01,14854,14865.9,63.95160963999996
1514939700000,14910.03,14948.22,14910.03,14920,49.53227476999997
1514939400000,14920.09,14949.12,14895.47,14901.91,77.15100211999997
1514939100000,14906.04,14930,14890.11,14920.1,40.175222449999985
1514938800000,14947.97,14970,14906.04,14906.05,119.90822788999995
1514938500000,14835.11,14947.97,14835.11,14947.96,109.07860899000005
1514938200000,14795,14835.11,14795,14835.11,77.54983831999996
1514937900000,14799.01,14804.21,14775,14795,27.040289089999995
1514937600000,14781.52,14799.01,14761,14799.01,47.30027351999999
1514937300000,14799.75,14800,14768.33,14781.51,60.64108513999999
1514937000000,14869.32,14888.11,14799.75,14799.76,77.83155708999999
1514936700000,14790,14942.24,14790,14862.24,142.51508501000046
1514936400000,14720.42,14790,14720,14790,39.76374813999999
1514936100000,14742.29,14782.54,14718.01,14720.42,71.01764830999997
1514935800000,14763.52,14779.68,14730,14730,50.723259909999996
1514935500000,14759.88,14769.5,14759.5,14763.52,46.14819741999999
1514935200000,14750.01,14759.89,14718.71,14759.89,113.72716519000002
1514934900000,14799.99,14799.99,14750,14750,35.16040683999999
1514934600000,14765.03,14816,14756.43,14799.99,52.644354379999996
1514934300000,14882.78,14882.78,14760,14765.03,88.9153690500003
1514934000000,14870.02,14896.95,14860,14882.77,25.427407549999998
1514933700000,14890.01,14896.95,14862.03,14862.03,28.51510886999999
1514933400000,14879.99,14896.95,14879.99,14890,53.27387212999998
1514933100000,14869.01,14880,14860,14880,28.175817089999995
1514932800000,14905.39,14905.4,14862.6,14869,36.38656151999998
1514932500000,14880,14920,14880,14905.39,36.55487206
1514932200000,14962.5,14962.5,14875,14880.01,76.96879401000005
1514931900000,15029.99,15049,14951.33,14962.49,129.24010725000002
1514931600000,14945.52,15030.01,14945.51,15030.01,264.6046113600007
1514931300000,14942.03,14962.42,14925,14945.52,187.08436779999997
1514931000000,14892.81,14942.04,14892.8,14942.04,71.85141452999996
1514930700000,14878.71,14900,14862.99,14892.8,40.52409203999999
